date,continent,city,theme,is_global,importance
2024-10-07,North America,Chicago,Health and Pandemics,True,0.56
2024-10-03,Asia,Shanghai,Bollywood,False,0.54
2024-10-14,South America,Lima,Climate Change,True,0.65
2024-10-05,Europe,Madrid,Champions League,False,0.48
2024-10-14,Asia,Tokyo,Bollywood,False,0.48
2024-10-06,South America,Buenos Aires,Cybersecurity,True,0.31
2024-09-22,Europe,Madrid,Brexit,False,0.41
2024-10-02,Africa,Cairo,African Union,False,0.32
2024-10-07,Asia,Bangkok,K-pop,False,0.79
2024-09-26,South America,Buenos Aires,Carnival,False,0.69
2024-09-19,Africa,Nairobi,African Union,False,0.55
2024-10-10,Asia,Mumbai,Sumo Wrestling,False,0.28
2024-09-25,North America,Chicago,Health and Pandemics,True,0.25
2024-09-21,South America,Bogotá,Soccer,False,0.45
2024-09-17,Asia,Mumbai,Cybersecurity,True,0.23
2024-10-01,Oceania,Melbourne,Rugby,False,0.64
2024-10-12,Europe,Berlin,Brexit,False,0.48
2024-10-11,South America,Buenos Aires,Andes Mountains,False,0.35
2024-10-12,Europe,Madrid,Technology Advancements,True,0.59
2024-09-19,South America,Buenos Aires,Andes Mountains,False,0.65
2024-09-17,Europe,Madrid,Royal Families,False,0.29
2024-09-17,South America,São Paulo,International Relations,True,0.22
2024-09-30,North America,Toronto,Cybersecurity,True,0.68
2024-09-24,Africa,Cairo,African Union,False,0.33
2024-09-23,Africa,Casablanca,Wildlife Conservation,False,0.73
2024-10-14,South America,Buenos Aires,Amazon Rainforest,False,0.24
2024-10-06,Oceania,Auckland,Outback,False,0.17
2024-10-05,Asia,Seoul,Health and Pandemics,True,0.27
2024-09-17,Africa,Johannesburg,Wildlife Conservation,False,0.87
2024-09-27,South America,Buenos Aires,Space Exploration,True,0.9
2024-10-14,Oceania,Auckland,Space Exploration,True,0.95
2024-09-23,North America,Los Angeles,Wall Street,False,0.29
2024-10-10,North America,New York,Wall Street,False,0.65
2024-09-25,South America,Lima,Renewable Energy,True,0.84
2024-10-10,Asia,Seoul,Space Exploration,True,0.22
2024-10-16,Africa,Nairobi,Nile River,False,0.74
2024-10-15,Europe,Paris,Champions League,False,0.11
2024-09-18,Africa,Lagos,African Union,False,0.48
2024-10-02,Oceania,Perth,Health and Pandemics,True,0.78
2024-09-23,Oceania,Sydney,Outback,False,0.66
2024-10-01,North America,Mexico City,US Politics,False,0.15
2024-10-10,South America,Lima,Andes Mountains,False,0.31
2024-09-19,Oceania,Auckland,Rugby,False,0.87
2024-09-26,South America,Buenos Aires,Technology Advancements,True,0.31
2024-09-18,Europe,London,Brexit,False,0.65
2024-10-12,South America,Santiago,Global Economy,True,0.99
2024-09-29,Europe,Paris,Champions League,False,0.12
2024-10-03,Europe,Madrid,Health and Pandemics,True,0.66
2024-10-02,North America,Chicago,Health and Pandemics,True,0.54
2024-09-17,Asia,Bangkok,K-pop,False,0.41
2024-09-22,Oceania,Perth,Renewable Energy,True,0.44
2024-09-26,Europe,Madrid,Global Trade,True,0.65
2024-09-22,North America,Mexico City,Global Trade,True,0.58
2024-10-03,Europe,Rome,Art Exhibitions,False,0.91
2024-10-05,Europe,London,Brexit,False,0.93
2024-09-25,Asia,Seoul,Bollywood,False,0.64
2024-09-30,South America,Bogotá,Global Trade,True,0.64
2024-10-10,Africa,Casablanca,Safaris,False,0.59
2024-09-30,Oceania,Sydney,Indigenous Rights,False,0.52
2024-10-06,South America,São Paulo,Soccer,False,0.24
2024-10-04,Oceania,Sydney,Space Exploration,True,0.8
2024-09-28,Asia,Bangkok,K-pop,False,0.14
2024-09-29,Europe,Paris,Royal Families,False,0.46
2024-10-13,North America,Toronto,Silicon Valley,False,0.7
2024-09-17,South America,Bogotá,Latin Music,False,0.34
2024-09-24,Asia,Bangkok,Sumo Wrestling,False,0.19
2024-10-04,Oceania,Perth,International Relations,True,0.37
2024-09-23,Asia,Seoul,Great Wall,False,0.61
2024-10-08,Oceania,Brisbane,Outback,False,0.17
2024-10-06,Oceania,Auckland,Rugby,False,0.66
2024-09-30,Oceania,Perth,Artificial Intelligence,True,0.53
2024-10-13,Africa,Johannesburg,Wildlife Conservation,False,0.61
2024-10-04,Africa,Casablanca,African Union,False,0.29
2024-10-10,Africa,Cairo,Artificial Intelligence,True,0.52
2024-10-17,Oceania,Perth,Great Barrier Reef,False,0.7
2024-10-17,Oceania,Brisbane,Kangaroos,False,0.17
2024-10-16,Oceania,Auckland,Kangaroos,False,0.12
2024-10-14,Africa,Johannesburg,Wildlife Conservation,False,0.89
2024-09-20,South America,Lima,Latin Music,False,0.12
2024-10-06,South America,Lima,Latin Music,False,0.15
2024-10-03,Oceania,Sydney,Indigenous Rights,False,0.18
2024-10-03,North America,Los Angeles,Wall Street,False,0.26
2024-10-06,Oceania,Melbourne,Kangaroos,False,0.97
2024-10-16,North America,Chicago,Cybersecurity,True,0.93
2024-09-21,Europe,Paris,Champions League,False,0.26
2024-10-09,Asia,Tokyo,Renewable Energy,True,0.21
2024-09-26,Africa,Cairo,Wildlife Conservation,False,0.31
2024-10-16,Oceania,Sydney,Climate Change,True,0.82
2024-10-16,Africa,Casablanca,Wildlife Conservation,False,0.15
2024-09-24,Oceania,Brisbane,Great Barrier Reef,False,0.5
2024-09-18,Asia,Mumbai,Sumo Wrestling,False,0.76
2024-09-21,Oceania,Brisbane,Great Barrier Reef,False,0.49
2024-10-05,Africa,Cairo,Nile River,False,0.43
2024-10-16,Oceania,Brisbane,Kangaroos,False,0.39
2024-10-08,South America,Buenos Aires,Amazon Rainforest,False,0.64
2024-10-02,Europe,London,Art Exhibitions,False,0.38
2024-10-17,Africa,Lagos,Sahara Desert,False,0.63
2024-10-03,North America,Los Angeles,Silicon Valley,False,0.66
2024-10-01,Africa,Casablanca,Global Trade,True,0.79
2024-10-10,Oceania,Melbourne,Outback,False,0.71
2024-10-08,Asia,Tokyo,Bollywood,False,1.0
2024-10-12,South America,São Paulo,Amazon Rainforest,False,0.26
2024-10-05,South America,Santiago,Technology Advancements,True,0.24
2024-10-03,Oceania,Perth,Rugby,False,0.12
2024-10-16,Asia,Bangkok,Silk Road,False,0.17
2024-10-08,Oceania,Melbourne,Global Trade,True,0.17
2024-09-29,Asia,Tokyo,Great Wall,False,0.34
2024-09-27,South America,São Paulo,Global Trade,True,0.79
2024-09-19,Oceania,Auckland,Outback,False,0.76
2024-09-27,Asia,Bangkok,Global Economy,True,0.93
2024-10-09,Africa,Cairo,Cybersecurity,True,0.44
2024-09-30,North America,New York,Wall Street,False,0.62
2024-09-20,North America,New York,NFL,False,0.72
2024-10-04,South America,Santiago,Amazon Rainforest,False,0.79
2024-09-22,North America,New York,US Politics,False,0.65
2024-10-12,North America,Toronto,US Politics,False,0.72
2024-10-13,North America,Mexico City,Health and Pandemics,True,0.38
2024-10-17,North America,Los Angeles,US Politics,False,0.68
2024-10-14,North America,Los Angeles,Silicon Valley,False,0.75
2024-10-04,South America,Bogotá,Andes Mountains,False,0.25
2024-10-01,Oceania,Melbourne,Health and Pandemics,True,0.95
2024-09-17,Oceania,Sydney,Global Economy,True,0.11
2024-09-27,Europe,Paris,European Union,False,0.31
2024-10-10,Africa,Nairobi,Wildlife Conservation,False,0.62
2024-09-26,Africa,Lagos,International Relations,True,0.55
2024-09-17,North America,Mexico City,Wall Street,False,0.5
2024-10-07,South America,Santiago,Carnival,False,0.72
2024-10-01,Oceania,Perth,Rugby,False,0.82
2024-09-22,Oceania,Auckland,Outback,False,0.42
2024-10-03,Europe,Rome,Brexit,False,0.7
2024-10-06,Oceania,Perth,Kangaroos,False,0.43
2024-09-28,South America,Lima,Global Trade,True,0.89
2024-10-11,Africa,Cairo,Wildlife Conservation,False,0.57
2024-09-29,Africa,Cairo,International Relations,True,0.24
2024-09-21,Europe,Rome,Brexit,False,0.91
2024-10-01,Asia,Mumbai,Climate Change,True,0.86
2024-09-27,North America,Chicago,Artificial Intelligence,True,0.72
2024-10-05,South America,São Paulo,International Relations,True,0.73
2024-10-01,Africa,Nairobi,African Union,False,0.7
2024-10-12,Asia,Tokyo,K-pop,False,0.78
2024-10-04,Oceania,Perth,Kangaroos,False,0.78
2024-10-02,South America,Bogotá,Artificial Intelligence,True,0.37
2024-09-17,Africa,Cairo,Safaris,False,0.79
2024-09-27,Africa,Cairo,Safaris,False,0.68
2024-10-17,Europe,Rome,Artificial Intelligence,True,1.0
2024-10-04,North America,Mexico City,NFL,False,0.13
2024-09-27,North America,Los Angeles,NFL,False,0.76
2024-10-08,South America,Santiago,Amazon Rainforest,False,0.94
2024-10-10,South America,São Paulo,Carnival,False,0.17
2024-09-27,Europe,Madrid,European Union,False,0.88
2024-10-03,Oceania,Melbourne,Rugby,False,0.21
2024-10-16,South America,Santiago,Cybersecurity,True,0.47
2024-10-12,Europe,London,Global Trade,True,0.9
2024-09-23,Africa,Casablanca,Sahara Desert,False,0.25
2024-10-15,Africa,Cairo,Safaris,False,0.18
2024-09-23,North America,New York,Silicon Valley,False,0.15
2024-10-15,North America,Toronto,Wall Street,False,0.22
2024-09-20,South America,Santiago,Health and Pandemics,True,0.31
2024-10-03,North America,Toronto,Hollywood,False,0.11
2024-10-14,Asia,Shanghai,Silk Road,False,0.2
2024-10-14,North America,Toronto,Hollywood,False,0.11
2024-09-18,Asia,Tokyo,K-pop,False,0.68
2024-09-28,Africa,Cairo,Technology Advancements,True,0.89
2024-10-07,Europe,Madrid,Brexit,False,0.15
2024-09-20,Oceania,Melbourne,Great Barrier Reef,False,0.59
2024-09-21,Europe,Paris,Royal Families,False,0.22
2024-10-07,North America,Toronto,NFL,False,0.73
2024-10-02,North America,Los Angeles,US Politics,False,0.69
2024-09-18,Asia,Bangkok,Silk Road,False,0.5
2024-10-02,North America,Toronto,Climate Change,True,0.41
2024-09-27,South America,São Paulo,International Relations,True,0.72
2024-10-07,South America,São Paulo,Andes Mountains,False,0.48
2024-09-28,Africa,Johannesburg,Space Exploration,True,0.12
2024-09-24,North America,New York,Silicon Valley,False,0.67
2024-10-08,Africa,Cairo,Wildlife Conservation,False,0.56
2024-09-20,North America,Los Angeles,Technology Advancements,True,0.74
2024-09-17,Asia,Tokyo,Bollywood,False,0.96
2024-09-19,North America,New York,Wall Street,False,0.6
2024-10-02,Africa,Casablanca,African Union,False,0.7
2024-09-17,Europe,Paris,Champions League,False,0.44
2024-10-12,Oceania,Auckland,Kangaroos,False,0.12
2024-09-28,Europe,Paris,Brexit,False,0.33
2024-09-21,Europe,Madrid,Climate Change,True,0.59
2024-10-05,Europe,London,European Union,False,0.15
2024-10-09,South America,São Paulo,Soccer,False,0.58
2024-10-17,Europe,London,Champions League,False,0.89
2024-10-06,Europe,Madrid,Royal Families,False,0.67
2024-10-03,South America,Bogotá,Carnival,False,0.26
2024-09-23,Oceania,Perth,Great Barrier Reef,False,0.42
2024-10-01,Oceania,Perth,Global Trade,True,0.14
2024-09-24,South America,Buenos Aires,Carnival,False,0.88
2024-10-05,Oceania,Perth,Artificial Intelligence,True,0.61
2024-10-12,Africa,Lagos,Global Economy,True,0.29
2024-10-02,Africa,Casablanca,Sahara Desert,False,0.69
2024-10-15,South America,São Paulo,Latin Music,False,0.9
2024-09-28,Europe,Paris,Royal Families,False,0.82
2024-09-23,Europe,London,Climate Change,True,0.98
2024-09-26,Asia,Shanghai,Bollywood,False,0.62
2024-09-29,Europe,Madrid,Brexit,False,0.36
2024-09-28,Asia,Mumbai,K-pop,False,0.23
2024-10-13,Asia,Seoul,Cybersecurity,True,0.12
2024-10-07,North America,Los Angeles,Renewable Energy,True,0.88
2024-10-07,Africa,Lagos,African Union,False,0.9
2024-10-07,North America,Chicago,Health and Pandemics,True,0.28
2024-10-05,Asia,Tokyo,K-pop,False,0.6
2024-10-06,Europe,London,Champions League,False,0.33
2024-10-15,Africa,Johannesburg,Wildlife Conservation,False,0.33
2024-09-24,Oceania,Brisbane,Kangaroos,False,0.33
2024-10-02,Oceania,Sydney,Kangaroos,False,0.17
2024-10-12,South America,Santiago,Global Economy,True,0.83
2024-10-07,Europe,London,European Union,False,0.94
2024-10-03,Oceania,Perth,Great Barrier Reef,False,0.12
2024-09-25,North America,Los Angeles,Cybersecurity,True,0.4
2024-10-06,North America,Toronto,Hollywood,False,0.81
2024-10-15,Europe,Rome,Royal Families,False,0.21
2024-09-18,Asia,Mumbai,Sumo Wrestling,False,0.81
2024-10-06,Asia,Tokyo,Great Wall,False,0.32
2024-10-11,Asia,Seoul,International Relations,True,0.9
2024-09-23,Europe,London,Champions League,False,0.79
2024-10-16,North America,Chicago,Cybersecurity,True,0.7
2024-10-07,Asia,Mumbai,Silk Road,False,0.47
2024-09-29,Oceania,Perth,Indigenous Rights,False,0.62
2024-09-19,Oceania,Perth,Rugby,False,0.9
2024-09-27,North America,Mexico City,Wall Street,False,0.81
2024-09-19,Europe,London,European Union,False,0.77
2024-10-05,South America,São Paulo,Climate Change,True,0.91
2024-10-03,North America,Los Angeles,Global Economy,True,0.66
2024-10-16,Asia,Tokyo,Sumo Wrestling,False,0.2
2024-10-17,Europe,London,European Union,False,0.76
2024-09-22,Africa,Johannesburg,Space Exploration,True,0.6
2024-10-08,North America,Mexico City,Silicon Valley,False,0.41
2024-09-27,South America,Buenos Aires,Andes Mountains,False,0.52
2024-09-22,Asia,Bangkok,Sumo Wrestling,False,0.58
2024-10-17,Oceania,Sydney,Rugby,False,0.44
2024-09-22,Europe,London,Champions League,False,0.3
2024-10-09,Africa,Lagos,Climate Change,True,0.11
2024-10-06,South America,Santiago,Soccer,False,0.8
2024-10-05,Asia,Mumbai,Silk Road,False,0.68
2024-10-03,Asia,Seoul,Great Wall,False,0.8
2024-10-04,Oceania,Melbourne,Artificial Intelligence,True,0.99
2024-09-30,Europe,London,Health and Pandemics,True,0.97
2024-10-02,Oceania,Brisbane,Great Barrier Reef,False,0.23
2024-10-11,Europe,Rome,Global Trade,True,0.26
2024-10-11,North America,Toronto,US Politics,False,0.81
2024-10-01,Oceania,Brisbane,Great Barrier Reef,False,0.95
2024-10-17,Europe,Rome,European Union,False,0.28
2024-09-17,South America,Buenos Aires,Andes Mountains,False,0.98
2024-09-30,Africa,Johannesburg,Nile River,False,0.19
2024-10-04,Africa,Nairobi,Sahara Desert,False,0.39
2024-09-25,South America,São Paulo,Soccer,False,0.45
2024-10-13,Oceania,Perth,Rugby,False,0.41
2024-09-27,Oceania,Brisbane,Great Barrier Reef,False,0.33
2024-10-14,Europe,Paris,European Union,False,0.35
2024-09-20,North America,New York,Wall Street,False,0.91
2024-10-09,Africa,Nairobi,Safaris,False,0.21
2024-09-17,Africa,Casablanca,Sahara Desert,False,0.43
2024-10-09,Oceania,Brisbane,Renewable Energy,True,0.48
2024-09-21,Africa,Johannesburg,Sahara Desert,False,0.65
2024-09-20,Africa,Cairo,Sahara Desert,False,0.61
2024-10-09,Africa,Nairobi,Nile River,False,0.69
2024-10-13,Oceania,Auckland,Global Economy,True,0.79
2024-09-30,Oceania,Sydney,Great Barrier Reef,False,0.45
2024-09-26,Asia,Shanghai,K-pop,False,0.23
2024-10-02,South America,Lima,Renewable Energy,True,0.85
2024-09-29,Europe,Madrid,Champions League,False,0.14
2024-10-02,North America,Los Angeles,Hollywood,False,0.53
2024-09-24,Oceania,Melbourne,Outback,False,0.75
2024-09-19,Africa,Lagos,Global Economy,True,0.47
2024-10-14,Asia,Shanghai,Bollywood,False,0.48
2024-10-02,Europe,Berlin,Brexit,False,0.89
2024-09-24,Oceania,Perth,Rugby,False,0.75
2024-09-29,Europe,Madrid,Art Exhibitions,False,0.75
2024-09-29,Oceania,Melbourne,Kangaroos,False,0.56
2024-10-04,Europe,Rome,European Union,False,0.26
2024-09-28,Europe,Rome,Art Exhibitions,False,0.39
2024-10-15,Africa,Casablanca,Wildlife Conservation,False,0.37
2024-10-17,Oceania,Auckland,Rugby,False,0.41
2024-10-08,South America,Bogotá,Amazon Rainforest,False,0.52
2024-09-22,North America,Los Angeles,US Politics,False,0.79
2024-10-17,Africa,Nairobi,Global Economy,True,0.91
2024-10-07,Oceania,Auckland,Outback,False,0.73
2024-10-10,Asia,Shanghai,Technology Advancements,True,0.92
2024-09-25,North America,Toronto,Wall Street,False,0.71
2024-10-05,Oceania,Brisbane,Indigenous Rights,False,0.84
2024-09-18,Oceania,Sydney,Rugby,False,0.22
2024-09-23,Oceania,Melbourne,Global Economy,True,0.65
2024-09-26,Africa,Johannesburg,African Union,False,0.91
2024-09-23,Africa,Nairobi,Wildlife Conservation,False,0.62
2024-09-17,North America,New York,Global Economy,True,0.74
2024-09-17,South America,São Paulo,Amazon Rainforest,False,0.66
2024-09-26,Europe,Rome,Brexit,False,0.52
2024-10-16,Europe,Rome,Global Trade,True,0.82
2024-09-23,Africa,Cairo,African Union,False,0.96
2024-10-10,Europe,London,Brexit,False,0.4
2024-09-24,North America,Mexico City,Hollywood,False,0.35
2024-10-08,Oceania,Sydney,Kangaroos,False,0.99
2024-09-20,South America,Lima,Artificial Intelligence,True,0.1
2024-10-09,North America,Chicago,NFL,False,0.3
2024-10-16,Europe,Rome,Art Exhibitions,False,0.6
2024-09-17,South America,Lima,Amazon Rainforest,False,0.99
2024-10-15,Africa,Cairo,Nile River,False,0.28
2024-09-17,Europe,Berlin,Brexit,False,0.32
2024-10-15,Africa,Casablanca,International Relations,True,0.94
2024-09-20,South America,Buenos Aires,Cybersecurity,True,0.48
2024-09-18,Europe,Madrid,Art Exhibitions,False,0.88
2024-09-18,South America,Buenos Aires,Soccer,False,0.35
2024-09-20,North America,Chicago,Cybersecurity,True,0.99
2024-10-04,North America,Toronto,US Politics,False,0.75
2024-09-28,Europe,Paris,Art Exhibitions,False,0.22
2024-09-29,Asia,Mumbai,Sumo Wrestling,False,0.31
2024-10-06,Europe,Berlin,Brexit,False,0.22
2024-10-12,South America,Bogotá,Latin Music,False,0.52
2024-10-06,Europe,Berlin,Space Exploration,True,0.92
2024-10-12,Europe,London,Renewable Energy,True,0.76
2024-09-30,North America,Chicago,US Politics,False,0.15
2024-10-05,North America,Los Angeles,Cybersecurity,True,0.68
2024-10-14,Africa,Cairo,Space Exploration,True,0.78
2024-10-09,Oceania,Perth,Kangaroos,False,0.15
2024-09-22,Asia,Mumbai,Renewable Energy,True,0.38
2024-10-09,Asia,Bangkok,Bollywood,False,0.67
2024-09-21,South America,Santiago,Space Exploration,True,0.16
2024-09-30,Europe,London,European Union,False,0.6
2024-09-19,Asia,Mumbai,Silk Road,False,0.86
2024-09-17,Asia,Bangkok,Great Wall,False,0.77
2024-10-15,Asia,Mumbai,Great Wall,False,0.62
2024-10-04,South America,Bogotá,Soccer,False,0.37
2024-09-30,Africa,Casablanca,Sahara Desert,False,0.52
2024-10-04,Africa,Lagos,Safaris,False,0.3
2024-10-06,Europe,Berlin,Royal Families,False,0.29
2024-09-25,Oceania,Brisbane,Kangaroos,False,0.4
2024-10-07,Oceania,Sydney,Technology Advancements,True,0.44
2024-10-16,North America,Toronto,Hollywood,False,0.35
2024-10-09,Europe,Madrid,European Union,False,0.31
2024-10-16,Europe,London,Space Exploration,True,0.85
2024-09-24,South America,Santiago,Global Trade,True,0.38
2024-10-10,Africa,Nairobi,African Union,False,0.97
2024-09-27,Africa,Johannesburg,African Union,False,0.63
2024-10-10,Oceania,Perth,Kangaroos,False,0.6
2024-09-18,North America,Chicago,Climate Change,True,0.38
2024-09-22,Oceania,Auckland,Kangaroos,False,0.45
2024-10-07,North America,Los Angeles,Global Trade,True,0.32
2024-10-04,South America,Buenos Aires,Climate Change,True,0.85
2024-10-13,Africa,Nairobi,Nile River,False,0.82
2024-09-22,North America,Los Angeles,US Politics,False,0.29
2024-09-29,Asia,Mumbai,Bollywood,False,0.75
2024-10-04,Oceania,Auckland,Rugby,False,0.27
2024-09-25,Africa,Lagos,Safaris,False,0.95
2024-09-20,South America,Buenos Aires,Carnival,False,0.89
2024-09-19,South America,Lima,Andes Mountains,False,0.87
2024-10-11,North America,Toronto,Space Exploration,True,0.43
2024-10-07,Africa,Cairo,Health and Pandemics,True,0.12
2024-09-29,Europe,Madrid,Art Exhibitions,False,0.64
2024-09-25,Asia,Bangkok,Silk Road,False,0.45
2024-10-07,Oceania,Sydney,Great Barrier Reef,False,0.86
2024-10-17,Africa,Nairobi,Safaris,False,0.62
2024-09-17,North America,Chicago,NFL,False,0.17
2024-10-12,North America,Toronto,US Politics,False,0.69
2024-10-07,Africa,Johannesburg,Global Trade,True,0.76
2024-10-05,North America,Toronto,NFL,False,0.95
2024-10-03,North America,Mexico City,US Politics,False,0.26
2024-10-07,Asia,Bangkok,International Relations,True,0.21
2024-10-12,Asia,Bangkok,Sumo Wrestling,False,0.21
2024-09-24,South America,Lima,Amazon Rainforest,False,0.62
2024-10-12,Asia,Shanghai,Great Wall,False,0.26
2024-10-06,South America,Santiago,Soccer,False,0.64
2024-09-18,North America,Chicago,Technology Advancements,True,0.83
2024-09-23,South America,São Paulo,Andes Mountains,False,0.68
2024-10-02,North America,Mexico City,Hollywood,False,0.84
2024-10-05,Oceania,Perth,Kangaroos,False,0.69
2024-09-23,Oceania,Perth,Outback,False,0.8
2024-09-24,Oceania,Melbourne,International Relations,True,0.74
2024-09-23,Africa,Johannesburg,African Union,False,0.96
2024-09-18,Oceania,Sydney,Great Barrier Reef,False,0.19
2024-10-03,Europe,Rome,Technology Advancements,True,0.95
2024-10-14,South America,Bogotá,Health and Pandemics,True,0.56
2024-09-29,Europe,Rome,Champions League,False,0.22
2024-09-26,Asia,Shanghai,Silk Road,False,0.13
2024-10-11,Africa,Cairo,Safaris,False,0.76
2024-10-12,Europe,Rome,Royal Families,False,0.28
2024-09-19,South America,São Paulo,Health and Pandemics,True,0.73
2024-10-07,North America,New York,Health and Pandemics,True,0.82
2024-10-11,Oceania,Perth,Cybersecurity,True,0.68
2024-10-15,Oceania,Perth,Cybersecurity,True,0.9
2024-10-02,Europe,London,Climate Change,True,0.69
2024-09-30,Asia,Bangkok,Global Economy,True,0.26
2024-10-15,North America,Toronto,Wall Street,False,0.29
2024-09-26,Oceania,Auckland,International Relations,True,0.14
2024-09-20,Europe,Berlin,Champions League,False,0.11
2024-09-17,Oceania,Perth,Global Trade,True,0.3
2024-09-25,Asia,Shanghai,K-pop,False,0.39
2024-09-27,South America,Buenos Aires,Amazon Rainforest,False,0.36
2024-10-17,Oceania,Auckland,Kangaroos,False,0.56
2024-09-28,Europe,Madrid,Brexit,False,0.12
2024-10-12,Africa,Nairobi,Cybersecurity,True,0.75
2024-09-23,Europe,Madrid,Art Exhibitions,False,0.27
2024-10-16,Asia,Tokyo,Great Wall,False,0.66
2024-10-10,Oceania,Melbourne,Climate Change,True,0.48
2024-09-27,Europe,Rome,Climate Change,True,0.97
2024-10-09,Oceania,Brisbane,Indigenous Rights,False,0.34
2024-09-21,Oceania,Melbourne,Outback,False,0.89
2024-09-17,Africa,Lagos,African Union,False,0.34
2024-10-10,Africa,Nairobi,Nile River,False,0.47
2024-09-22,Oceania,Sydney,Outback,False,0.56
2024-09-18,North America,Chicago,Silicon Valley,False,0.78
2024-09-24,North America,Mexico City,Silicon Valley,False,0.39
2024-09-29,Asia,Shanghai,Climate Change,True,0.26
2024-10-14,North America,Chicago,Global Trade,True,0.95
2024-10-03,North America,Los Angeles,Hollywood,False,0.99
2024-10-15,North America,Toronto,Silicon Valley,False,0.55
2024-10-15,North America,New York,Climate Change,True,0.25
2024-10-17,North America,Chicago,NFL,False,0.48
2024-09-20,Asia,Mumbai,K-pop,False,0.85
2024-09-28,South America,Santiago,Andes Mountains,False,0.13
2024-10-08,Asia,Bangkok,Great Wall,False,0.75
2024-09-22,Oceania,Perth,Great Barrier Reef,False,0.75
2024-10-10,North America,Mexico City,US Politics,False,0.47
2024-10-15,South America,Buenos Aires,Soccer,False,1.0
2024-10-04,Oceania,Sydney,Great Barrier Reef,False,0.85
2024-09-26,North America,Mexico City,US Politics,False,0.77
2024-10-12,Africa,Nairobi,Global Economy,True,0.32
2024-09-18,North America,Chicago,Hollywood,False,0.82
2024-10-07,Oceania,Melbourne,Great Barrier Reef,False,0.68
2024-09-28,Europe,London,Brexit,False,0.8
2024-10-01,Asia,Mumbai,Sumo Wrestling,False,0.82
2024-10-11,Africa,Cairo,International Relations,True,0.35
2024-10-08,South America,Santiago,Soccer,False,0.17
2024-09-21,South America,Santiago,Carnival,False,0.22
2024-09-29,Asia,Tokyo,Sumo Wrestling,False,0.2
2024-10-17,South America,Bogotá,Amazon Rainforest,False,0.59
2024-09-24,Africa,Lagos,Wildlife Conservation,False,0.92
2024-10-14,Oceania,Brisbane,Kangaroos,False,0.56
2024-10-15,South America,Buenos Aires,Soccer,False,0.91
2024-10-13,Oceania,Perth,Great Barrier Reef,False,0.37
2024-10-07,South America,Santiago,International Relations,True,0.76
2024-09-25,Africa,Cairo,Nile River,False,0.22
2024-10-05,Europe,Berlin,Brexit,False,0.7
2024-10-02,North America,Toronto,Hollywood,False,0.16
2024-10-04,South America,Bogotá,Andes Mountains,False,0.7
2024-10-01,Asia,Seoul,Sumo Wrestling,False,0.47
2024-09-29,South America,Bogotá,Soccer,False,0.99
2024-10-13,Oceania,Auckland,International Relations,True,0.8
2024-10-02,Africa,Johannesburg,Climate Change,True,0.47
2024-10-16,Africa,Nairobi,African Union,False,0.6
2024-10-07,South America,Santiago,Carnival,False,0.27
2024-09-24,Asia,Seoul,Great Wall,False,0.23
2024-09-25,Europe,London,European Union,False,0.81
2024-09-21,Africa,Casablanca,Wildlife Conservation,False,0.69
2024-09-17,Asia,Shanghai,Bollywood,False,0.2
2024-10-14,Africa,Johannesburg,Climate Change,True,0.45
2024-09-26,Oceania,Sydney,Rugby,False,0.36
2024-10-12,Oceania,Brisbane,Kangaroos,False,0.56
2024-09-20,Asia,Shanghai,Silk Road,False,0.24
2024-09-23,South America,São Paulo,Soccer,False,0.52
2024-10-17,Europe,Paris,International Relations,True,0.88
2024-09-20,Europe,Berlin,Global Trade,True,0.29
2024-10-14,South America,Santiago,Carnival,False,0.39
2024-09-19,Europe,Berlin,Renewable Energy,True,0.14
2024-10-14,Europe,Rome,Climate Change,True,0.33
2024-09-22,Europe,Madrid,International Relations,True,0.57
2024-09-23,Asia,Mumbai,Sumo Wrestling,False,0.31
2024-10-03,North America,Los Angeles,Silicon Valley,False,0.16
2024-09-28,Europe,Berlin,Brexit,False,0.84
2024-10-10,South America,Buenos Aires,Amazon Rainforest,False,0.96
2024-10-15,Asia,Mumbai,Cybersecurity,True,0.15
2024-10-12,Africa,Lagos,Safaris,False,0.43
2024-10-17,Asia,Bangkok,Bollywood,False,0.41
2024-10-13,Oceania,Melbourne,Kangaroos,False,0.81
2024-10-04,Africa,Lagos,Wildlife Conservation,False,0.48
2024-10-02,Europe,Paris,Brexit,False,0.42
2024-09-26,North America,Toronto,NFL,False,0.37
2024-09-26,North America,Chicago,Wall Street,False,0.37
2024-10-10,South America,São Paulo,Renewable Energy,True,0.39
2024-09-25,Oceania,Auckland,Kangaroos,False,0.99
2024-09-26,Africa,Casablanca,Sahara Desert,False,0.12
2024-09-20,Africa,Nairobi,Health and Pandemics,True,0.88
2024-10-10,Africa,Lagos,Wildlife Conservation,False,0.71
2024-10-13,Africa,Casablanca,Safaris,False,0.85
2024-10-15,South America,Bogotá,Latin Music,False,0.4
2024-09-20,Europe,Paris,Space Exploration,True,0.91
2024-10-09,South America,Bogotá,Soccer,False,0.16
2024-09-19,Africa,Cairo,Sahara Desert,False,0.31
2024-09-22,Asia,Bangkok,Bollywood,False,0.41
2024-09-25,Europe,Madrid,Art Exhibitions,False,0.14
2024-10-10,South America,Santiago,Andes Mountains,False,0.64
2024-10-02,Europe,Madrid,Royal Families,False,0.59
2024-10-16,Oceania,Auckland,Outback,False,0.77
